id,tokens,slots,intent
train-03845,flight information from denver to san francisco,O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
train-03846,all flights from dallas to san francisco,O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
train-03847,looking for flights in toronto to san diego,O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
train-03848,show me flights between toronto and san diego,O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
train-03849,flight leaving from oakland to salt lake city,O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name,atis_flight
train-03850,all flights from miami to new york,O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
train-03851,i would like a flight from detroit to st. louis,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
train-03852,i would like flights from miami to new york,O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
train-03853,from montreal to las vegas,O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
train-03854,philadelphia to san francisco please,B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
train-03855,information on flights from baltimore to philadelphia,O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03856,i want to go from denver to oakland,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03857,i want to find a flight from boston to atlanta,O O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03858,i would like to fly from denver to pittsburgh and atlanta,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-toloc.city_name,atis_flight
train-03859,i need a flight from philadelphia to boston,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03860,what are the flights from pittsburgh to denver,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03861,okay i need to get a flight from houston to seattle,O O O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03862,all flights from pittsburgh to philadelphia,O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03863,show me the flights from chicago to indianapolis,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03864,what flights do you have between pittsburgh and atlanta,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03865,what flights from cincinnati to tampa,O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03866,list all flights from boston to oakland,O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03867,i would like to travel from boston to denver,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03868,are there any flights from atlanta to denver,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03869,i need information on a flight from boston to denver,O O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03870,give me flights that arrive in baltimore from denver,O O O O O O B-toloc.city_name O B-fromloc.city_name,atis_flight
train-03871,i want the flights from denver to pittsburgh,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03872,i need a flight from boston to pittsburgh,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03873,show me all flights from baltimore to dallas,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03874,i'm starting from denver,O O O B-fromloc.city_name,atis_flight
train-03875,all flights from boston to washington,O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03876,list the flights from memphis to cleveland,O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03877,show me the flights from atlanta to boston,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03878,show flights between boston and philadelphia,O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03879,i need to fly between philadelphia and atlanta,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03880,flight from boston to baltimore,O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03881,i'd like to see all the flights with their fares from denver to atlanta,O O O O O O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03882,show me the flights from baltimore to dallas,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03883,i need a flight from ontario to memphis,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03884,i need to fly leaving philadelphia to atlanta,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03885,please list all flights from baltimore to atlanta,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03886,i'd like a return flight from baltimore to boston,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03887,i would like flight information from phoenix to denver,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03888,i would like some information on flights leaving boston to atlanta,O O O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03889,flights from ontario to orlando,O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03890,show me all flights from orlando to montreal please,O O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03891,show me cheap flights from baltimore to dallas,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03892,please list the flights from denver to phoenix,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03893,show me the flights from boston to philadelphia,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03894,show me the flights from boston to baltimore,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03895,show me the flights from philadelphia to boston,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03896,do you have a flight from atlanta to boston,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03897,i wish to fly from boston to washington please find an airline for me,O O O O O B-fromloc.city_name O B-toloc.city_name O O O O O O,atis_flight
train-03898,show me flights from atlanta to washington please,O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03899,show me the flights from baltimore to atlanta,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03900,list flights from houston to milwaukee,O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03901,show me the flights from denver to pittsburgh and atlanta,O O O O O B-fromloc.city_name O B-toloc.city_name O B-toloc.city_name,atis_flight
train-03902,boston to pittsburgh,B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03903,list list flights between oakland and denver,O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03904,show me flights between denver and baltimore,O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03905,show flights from denver to houston,O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03906,information on flights from denver to philadelphia,O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03907,do you have any flights from chicago to indianapolis,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03908,fly from dallas to baltimore,O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03909,list flights from milwaukee to detroit,O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03910,what are the flights from dallas to philadelphia,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03911,show me the flights from denver to philadelphia,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03912,please list flights from milwaukee to philadelphia,O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03913,show me all flights arriving to denver from oakland,O O O O O O B-toloc.city_name O B-fromloc.city_name,atis_flight
train-03914,what are your flights from dallas to baltimore,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03915,what are the flights from denver to pittsburgh,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03916,what flights do you have from milwaukee to tampa,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03917,what flights from washington to toronto,O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03918,i'm flying from boston to dallas,O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03919,i need a flight from memphis to seattle,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03920,show me all the flights between philadelphia and denver,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03921,i'm planning a trip to pittsburgh and i live in denver can you help me,O O O O O B-toloc.city_name O O O O B-fromloc.city_name O O O O,atis_flight
train-03922,i would like to travel from denver to pittsburgh,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03923,what are the flights from montreal to chicago,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03924,show me all flights arriving to denver from boston,O O O O O O B-toloc.city_name O B-fromloc.city_name,atis_flight
train-03925,may i see all the flights from cleveland to dallas,O O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03926,what are the flights from memphis to tacoma,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03927,show me all flights from pittsburgh to atlanta,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03928,i would like a flight from dallas to philadelphia,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03929,tell me the flights from dallas to baltimore,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03930,what flights leave from nashville to milwaukee,O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03931,dallas to baltimore,B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03932,show me the flights from baltimore to boston,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03933,which flights depart from a atlanta and arrive in toronto,O O O O O B-fromloc.city_name O O O B-toloc.city_name,atis_flight
train-03934,what are the flights from milwaukee to seattle,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03935,what flights are there from charlotte to baltimore,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03936,i need a flight from philadelphia to dallas,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03937,give me flights that arrive in baltimore from atlanta,O O O O O O B-toloc.city_name O B-fromloc.city_name,atis_flight
train-03938,i'm interested in a flight from dallas to washington and i'm also interested in going to baltimore,O O O O O O B-fromloc.city_name O B-toloc.city_name O O O O O O O B-toloc.city_name,atis_flight
train-03939,what flights from indianapolis to memphis,O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03940,list flights from newark to houston,O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03941,show me all flights from toronto,O O O O O B-fromloc.city_name,atis_flight
train-03942,i want a flight from denver to pittsburgh then from pittsburgh to atlanta then from atlanta back to pittsburgh back to denver,O O O O O B-fromloc.city_name O B-toloc.city_name O O B-fromloc.city_name O B-toloc.city_name O O B-fromloc.city_name O O B-toloc.city_name O O B-toloc.city_name,atis_flight
train-03943,flights from philadelphia to oakland,O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03944,i live in montreal and i want to travel to chicago then indianapolis and then return home,O O O B-fromloc.city_name O O O O O O B-toloc.city_name O B-toloc.city_name O O O O,atis_flight
train-03945,show me the flights from boston to denver,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03946,what flights from toronto to philadelphia,O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03947,what flights are there from minneapolis to chicago,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03948,pittsburgh to denver,B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03949,can you list all flights between milwaukee and chicago,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03950,i would like information on flights leaving atlanta and arriving in dallas,O O O O O O O B-fromloc.city_name O O O B-toloc.city_name,atis_flight
train-03951,i need a return flight from denver to atlanta,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03952,what are all the flights into atlanta's airport,O O O O O O B-toloc.city_name O,atis_flight
train-03953,flights from montreal,O O B-fromloc.city_name,atis_flight
train-03954,can you show me the flights from baltimore to dallas,O O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03955,show me flights from dallas to houston and from houston to dallas,O O O O B-fromloc.city_name O B-toloc.city_name O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03956,show me all flights from montreal,O O O O O B-fromloc.city_name,atis_flight
train-03957,flight from denver to boston,O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03958,show me all flights from baltimore to philadelphia,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03959,show me the flights from houston to orlando,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03960,what flights do you have available from denver dallas and pittsburgh into baltimore,O O O O O O O B-fromloc.city_name B-fromloc.city_name O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03961,hi i'd like a flight from tampa to montreal,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03962,flight from nashville back to milwaukee,O O B-fromloc.city_name O O B-toloc.city_name,atis_flight
train-03963,show me the flights from dallas to boston,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03964,what are the flights between dallas and phoenix,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03965,what flights leave from phoenix to anywhere,O O O O B-fromloc.city_name O O,atis_flight
train-03966,like to book a flight from burbank to milwaukee,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03967,flights from pittsburgh to newark,O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03968,i would like flights leaving from milwaukee to orlando,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03969,show me the flights from montreal to chicago,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03970,flights from newark to cleveland,O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03971,list all flights from memphis to seattle,O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03972,show me the flights from pittsburgh to philadelphia,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03973,flights from denver to philadelphia include fares,O O B-fromloc.city_name O B-toloc.city_name O O,atis_flight
train-03974,please give me a list of flights leaving boston going to pittsburgh,O O O O O O O O B-fromloc.city_name O O B-toloc.city_name,atis_flight
train-03975,please list the flights from philadelphia to toronto,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03976,show me all flights from montreal to nashville,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03977,please find a flight from newark to orlando,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03978,which flights depart from philadelphia and arrive in atlanta,O O O O B-fromloc.city_name O O O B-toloc.city_name,atis_flight
train-03979,okay can you tell me the flight cost between denver and atlanta,O O O O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03980,flights from nashville to seattle,O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03981,what flights go from boston to atlanta,O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03982,please list all flights from philadelphia to boston,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03983,i would like a flight from atlanta to denver,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03984,show me all the flights from burbank to milwaukee,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03985,please list the flights from charlotte to newark,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03986,i would like to see all flights from baltimore to philadelphia,O O O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03987,show me the flights from cincinnati to denver,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03988,list flights from philadelphia to dallas,O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03989,can you tell me what flights you have from baltimore to dallas,O O O O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03990,show me all flights from indianapolis,O O O O O B-fromloc.city_name,atis_flight
train-03991,flights from indianapolis to seattle,O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03992,flights from atlanta please,O O B-fromloc.city_name O,atis_flight
train-03993,i'd also like to see a list of the flights from pittsburgh to atlanta,O O O O O O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03994,i would like to arrange a flight from denver to pittsburgh,O O O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03995,i want a flight from ontario to chicago,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03996,show me all the flights from montreal to detroit,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03997,i would like a flight from denver to pittsburgh,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03998,please give me flights available from denver to philadelphia,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-03999,what are all the flights from boston to dallas,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04000,i'd like to fly from cleveland to dallas,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04001,from denver to baltimore,O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04002,i want to fly from boston to dallas,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04003,show me all flights arriving at dallas,O O O O O O B-toloc.city_name,atis_flight
train-04004,i need information on flight from atlanta to denver,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04005,i need to reverse the flight from pittsburgh to denver please,O O O O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-04006,i would like a flight from philadelphia to dallas,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04007,find me a flight that flies from memphis to tacoma,O O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04008,i want to leave from philadelphia and go to atlanta baltimore and boston please list these flights,O O O O O B-fromloc.city_name O O O B-toloc.city_name B-toloc.city_name O B-toloc.city_name O O O O,atis_flight
train-04009,okay show me all the flights to baltimore,O O O O O O O B-toloc.city_name,atis_flight
train-04010,give me the flights from phoenix to milwaukee,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04011,what flights go from dallas to baltimore,O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04012,i would like flights from ontario to tacoma,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04013,all flights from denver to philadelphia,O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04014,show me the flights from denver to atlanta,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04015,show me all flights from philadelphia to baltimore,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04016,list flights from dallas to houston,O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04017,i need to make a trip starting in boston going to dallas denver oakland and back to boston,O O O O O O O O B-fromloc.city_name O O B-toloc.city_name B-toloc.city_name B-toloc.city_name O O O B-toloc.city_name,atis_flight
train-04018,okay i would like to fly from atlanta to philadelphia,O O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04019,thank you very much now can you help me with information on flights from boston to atlanta,O O O O O O O O O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04020,what flights leave from phoenix,O O O O B-fromloc.city_name,atis_flight
train-04021,could you show me all flights from montreal to charlotte,O O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04022,i need to go from boston to dallas,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04023,i want to fly from milwaukee to orlando,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04024,from washington to atlanta,O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04025,i need information from denver to pittsburgh,O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04026,what are the flights from boston to orlando,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04027,i would like to fly from denver to boston,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04028,show me all the flights from burbank to denver,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04029,get flights from detroit to toronto,O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04030,i would like to see the flights from baltimore to philadelphia again,O O O O O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-04031,i need to make reservations from denver to boston,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04032,what flights are there from newark to tampa,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04033,oakland to denver,B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04034,show me all flights from denver to burbank,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04035,show me the flights from oakland to denver,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04036,show me the flights from philadelphia to dallas,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04037,show me all the flights from philadelphia to newark,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04038,what flights are there from tampa to charlotte,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04039,could you please show me all flights from charlotte to milwaukee,O O O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04040,show me flights from dallas to pittsburgh,O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04041,i need information for a flight from denver to atlanta,O O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04042,show me flights from denver to atlanta,O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04043,what flights from miami to indianapolis,O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04044,show me the flights from washington to boston,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04045,looking for a flight from cleveland to dallas,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04046,show me flights from boston to denver,O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04047,i need to know a list of flights from atlanta,O O O O O O O O O B-fromloc.city_name,atis_flight
train-04048,show me all flights from denver to baltimore,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04049,show me flights from atlanta to washington,O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04050,give me flights that arrive in baltimore from atlanta denver and pittsburgh,O O O O O O B-toloc.city_name O B-fromloc.city_name B-fromloc.city_name O B-fromloc.city_name,atis_flight
train-04051,how do i get from boston to pittsburgh,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04052,all flights from cleveland to newark,O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04053,let's look at baltimore to philadelphia again,O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-04054,i would like to see flights from denver to philadelphia,O O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04055,show me the flights from baltimore to oakland please,O O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-04056,flight leaving chicago to nashville,O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04057,show me the flights from atlanta to baltimore,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04058,what flights do you have from ontario,O O O O O O B-fromloc.city_name,atis_flight
train-04059,okay i want a flight originating in denver going to pittsburgh,O O O O O O O B-fromloc.city_name O O B-toloc.city_name,atis_flight
train-04060,what are the flights from atlanta to baltimore,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04061,what are your flights from pittsburgh to baltimore,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04062,show me all the flights from baltimore to columbus,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04063,i would like to see the flights from denver to philadelphia please,O O O O O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-04064,can you list all flights from washington to toronto,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04065,what are the flights from atlanta to dallas,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04066,show me all the flights from cincinnati to toronto,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04067,can you list all flights from chicago to milwaukee,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04068,flight from dallas to milwaukee,O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04069,what flights from atlanta to washington,O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04070,show me the flights from baltimore to pittsburgh,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04071,what are all of the flights into and out of atlanta's airport,O O O O O O O O O O B-fromloc.city_name O,atis_flight
train-04072,list flights from denver to phoenix,O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04073,show me all flights from charlotte to columbus,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04074,could you please list all of the classes of flights there are,O O O O O O O O O O O O,atis_flight
train-04075,what flights depart from baltimore,O O O O B-fromloc.city_name,atis_flight
train-04076,what are the flights from ontario to memphis,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04077,i want to fly from baltimore to philadelphia,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04078,what are the flights from cleveland to dallas,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04079,give me flights without fares from atlanta to baltimore,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04080,show me flights from baltimore to boston,O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04081,show me the flights from philadelphia to baltimore,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04082,i want a flight from boston to atlanta,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04083,show me all flights from pittsburgh to dallas,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04084,chicago to milwaukee,B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04085,show me the flights from boston to atlanta,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04086,show me boston to oakland flights,O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-04087,show me the flights from dallas to atlanta,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04088,show me the flights from miami to denver,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04089,from philadelphia to toronto,O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04090,list flights from denver to philadelphia,O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04091,what are the flights from milwaukee to tampa,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04092,please list flights between denver and boston,O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04093,i'm interested in a flight from pittsburgh to atlanta,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04094,list the flights from dallas to baltimore,O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04095,find me a flight from atlanta to baltimore,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04096,show me flights from montreal to orlando,O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04097,which flights are between boston and baltimore washington,O O O O B-fromloc.city_name O B-toloc.city_name B-toloc.city_name,atis_flight
train-04098,now show me flights from pittsburgh to philadelphia,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04099,show me the flights from atlanta to philadelphia,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04100,list all flights from nashville to seattle,O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04101,flights from baltimore to dallas,O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04102,what flights from tampa to cincinnati,O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04103,show flights from atlanta to baltimore,O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04104,list all flights from burbank to denver,O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04105,what flights leave from cleveland and go to dallas,O O O O B-fromloc.city_name O O O B-toloc.city_name,atis_flight
train-04106,i need a flight from philadelphia to denver,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04107,show me the flights from indianapolis to memphis,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
